path,size_bytes,sha256
outputs/reference_results/parameter_sweeps/data/clf_alpha_sweep.csv,1563,e2a5e0cf80b9b512463f9c7ad1ffffb697e13c691b774a7842166bebeaaf3648
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/events_hocbf_alpha_0.65.csv,242,2adddd4bdd9d1b6d9382ca88fbe8d88829c153e7262348ff2525c1590115774a
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/metrics_hocbf_alpha_0.65.csv,231263,6f3eab89432db3da11153a92e38b05d37775c837aa9707729d3bf39089f71dde
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_0.65/summary_hocbf_alpha_0.65.json,941,e66a18f09ffa333f71c252d56bd3f2accbeeeb76a297a4ca7241c8c5d04419b3
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/events_hocbf_alpha_1.1.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/metrics_hocbf_alpha_1.1.csv,231077,c8724c0f665285d0164b6edb9baf0aa5d1839b9b937522863deec4ad5dba0faf
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.1/summary_hocbf_alpha_1.1.json,942,321bafcb839ed43756a177a639e6f5b549ef86fea651ae17637007ac40d1f821
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/events_hocbf_alpha_1.8.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/metrics_hocbf_alpha_1.8.csv,230828,e5e3b6d9f41be7592bed372499c914a376c95c997154e53591b1543c80fc739b
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_1.8/summary_hocbf_alpha_1.8.json,933,9838caff0dba051f483b9149a8f1e2c8075b52fe9ac4a36c5754a01f6cd123ba
outputs/reference_results/parameter_sweeps/data/hocbf_alpha_sweep.csv,1567,cb129274db593f33932f23fe966e5fb372f3fe1719d747086c038fea4f280de3
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ0.json,1060,e21684b5e57a79c2c2c8f48cf2178ad04b915716857c210612a2908320dc9db3
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ0.npz,1588,2abb5ebdee6943bfbb33bbc19304397cbb340f39dcc1a0867fd037bc258f3d53
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ1.json,1059,f68a575a95c17ef8fc73898c5b011b2f6c04c1b5c5cad37e0aa442fba815e02c
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ1.npz,1584,fde9c0a285f3849cc1c6557328a329f7dca591540d5f0b2dfcd2862818ed6aa9
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ2.json,1060,a29b3e56a26fcf25e7d6db85048854881fb1f374e50e783cbff507b91640a52c
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ2.npz,1586,6741b532b2de2d17b6706bd7c2c017971367501fe9c51923fe0224225e82224e
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ3.json,1058,0ce65b5f0ab9fe3e48a48258a158c995c11377b523bd4af266645d750dabf60e
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/clf_artifacts/LZ3.npz,1589,346954eb7e88f74e8b737e4590d33b4d6be774e0968d5f8d86b07b43e4d2e6dc
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/events_roa_fraction_0.7.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/metrics_roa_fraction_0.7.csv,231331,386c6997a5ccba165701cf5745a63a95a3159addd9e5ad5d6a57904cc4641c80
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.7/summary_roa_fraction_0.7.json,937,1e07cd22bfbadbb3c6607a60b1f83492c8de3fc7e3b21855447fd29312b52b74
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/events_roa_fraction_0.96.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/metrics_roa_fraction_0.96.csv,231190,13612deb34a9ccc9c57c62bd89dcbbad98607fd646e1d6a3e8832198babea255
outputs/reference_results/parameter_sweeps/data/roa_fraction_0.96/summary_roa_fraction_0.96.json,939,49ee4614225da3eacb02cdc2669d949c2728fd7bb503c502fb5e68759a3d7223
outputs/reference_results/parameter_sweeps/data/roa_fraction_sweep.csv,1174,cdfa4c0e956528907ade03a8eaff6a6c594ff0d34f16c5adc306286d85717483
outputs/reference_results/parameter_sweeps/effective_config.yaml,5454,b736a13e077cbb3a3e2157b7888a5850b298d48ba9a794874166462bd1092785
outputs/reference_results/parameter_sweeps/figures/clf_alpha_sensitivity.png,145856,f6f18c3bf06a34c9fe10f1eb6c5bde601bf9d793edf84ae9bf2af4dd9d387147
outputs/reference_results/parameter_sweeps/figures/clf_alpha_trajectory_family.png,223150,efcdec44a324bed9000d667c81c0aff92f67058cd449596226ad83b27a24b31c
outputs/reference_results/parameter_sweeps/figures/hocbf_alpha_sensitivity.png,142319,2c9e636d820c35b1fa53faea53ed87edeb77395c89884c2684145e7c681dd362
outputs/reference_results/parameter_sweeps/figures/hocbf_alpha_trajectory_family.png,218203,d65cc3c4bcb974410ed8d271e9c36de7497b3aa5a66fe5854c563fe452ce05ca
outputs/reference_results/parameter_sweeps/figures/roa_fraction_sensitivity.png,126440,3591e5a7164cf36625599d6fcf15617a06fdc0d1af65d0f895c5f78fa4e022df
outputs/reference_results/parameter_sweeps/run_metadata.json,344,62713ba95053f48297d90ca82febc84512519d884051a94954111d77eed8317d
outputs/reference_results/predefined_comparison/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_comparison/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_comparison/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_comparison/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_comparison/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_comparison/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_comparison/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_comparison/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_comparison/data/events_full_failure.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_comparison/data/forcing/average_flux/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_comparison/data/forcing/average_flux/events_forcing_average_flux.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_comparison/data/forcing/average_flux/metrics_forcing_average_flux.csv,231625,78f18e792212c776297c27a9434205cfeb661b3871155574b9cbe8abf3e4bee0
outputs/reference_results/predefined_comparison/data/forcing/average_flux/summary_forcing_average_flux.json,951,e9db0fb3fff2f51de07689f43d1f84d22d21766caae1276e2f68b7750f893068
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_comparison/data/forcing/constant/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_comparison/data/forcing/constant/events_forcing_constant.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_comparison/data/forcing/constant/metrics_forcing_constant.csv,231489,f0d470f6c0f7977ea93e81e4dcc40044ebe9d945aa8ca5efae1d6056b4339c8e
outputs/reference_results/predefined_comparison/data/forcing/constant/summary_forcing_constant.json,940,2ee19a7492f8282844a5f553297e56685c40ea59814d524bc3a460368f75737b
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_comparison/data/forcing/distance/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_comparison/data/forcing/distance/events_forcing_distance.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_comparison/data/forcing/distance/metrics_forcing_distance.csv,231680,b32feef933f48cba4e404f935e93974b8839c35145be6d03c38624bb83db06f3
outputs/reference_results/predefined_comparison/data/forcing/distance/summary_forcing_distance.json,943,bb5a2a697aba1e1864898751a9efe864704ea278127b1a37deaa3f8beb6a650b
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_comparison/data/forcing/guidance/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_comparison/data/forcing/guidance/events_forcing_guidance.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_comparison/data/forcing/guidance/metrics_forcing_guidance.csv,231158,54c48ad09aba3aa411f0b2a66722501b6d37abc019b1792b106d0d266ae06227
outputs/reference_results/predefined_comparison/data/forcing/guidance/summary_forcing_guidance.json,938,d1b6337323a31744a6be3accdb0cb691a7f288d77588e9eb7c9385f03b4a475f
outputs/reference_results/predefined_comparison/data/forcing_comparison.csv,2050,db23e3735cfe2f4a2c6bcd64be5228f2648a214ab9f0070aa90840b0b6f1c2c6
outputs/reference_results/predefined_comparison/data/metrics_full_failure.csv,231173,8e4ee69c154e7918ce91fd17353dfb41a1508a66bca7a2b6e5af66f7f4c80b53
outputs/reference_results/predefined_comparison/data/poisson_field.npz,418919,302e17bebc2ad499acd61a90b5e7c65e2ac20cf09dc97b853900b70491c31e29
outputs/reference_results/predefined_comparison/data/poisson_field_summary.json,3596,dbf200358b96f43074fe97ac5fec5b16cc9ec88da41a744800f66e4ad5bcd84a
outputs/reference_results/predefined_comparison/data/poisson_solver_comparison.csv,984,f10861fa7d13adf50b36097c7bae8e904d249965d784556205e78eaae2f4f30b
outputs/reference_results/predefined_comparison/data/poisson_solver_comparison.json,1814,84be38d93479b7604b6fcc270930b21799fdecb13042dbc08326f1f99df7dd5c
outputs/reference_results/predefined_comparison/data/summary_full_failure.json,934,5d19beaaecbc94184aec338403d6bb63e1ecf2d1eb410ca72088c62a0fe1b79a
outputs/reference_results/predefined_comparison/effective_config.yaml,5454,b736a13e077cbb3a3e2157b7888a5850b298d48ba9a794874166462bd1092785
outputs/reference_results/predefined_comparison/figures/certificate_time_histories.png,337226,13d704e1f7c0c1d51ddec8748dc88779d347be632e6a120b4d4e63a11838586a
outputs/reference_results/predefined_comparison/figures/clf_phase_portraits.png,342592,a21842fb051c3641935cc700ed667b57ccc2c3df1a5b9bdf76afb5ed6c1bcac6
outputs/reference_results/predefined_comparison/figures/clf_regions_of_attraction.png,275690,9502580e555c8713432e22ee7dea3f5ad94cb88b1bb6cc682bc7ee0a7deb6a7c
outputs/reference_results/predefined_comparison/figures/clf_roa_principal_axes.png,37335,1b4d36c5370fb4d2385268da9ac2100ec332c2992aaa5ae7a8e87c0ce9bd0e4f
outputs/reference_results/predefined_comparison/figures/contingency_roa_maps.png,169077,8cd1b8ce118d67b8e53da7a4792a5f44e656b7580156e790f59091a0aa6101f6
outputs/reference_results/predefined_comparison/figures/forcing_field_trajectory_comparison.png,161890,1caef60fc8174c62c61be374ed29029d6ffae59d74cd6ff1eecde4ea5ba30845
outputs/reference_results/predefined_comparison/figures/forcing_quantitative_comparison.png,86229,3a84db021825335f17cc4db6b1472ef532b43c435edd9ff68cd4cbe6f7095d75
outputs/reference_results/predefined_comparison/figures/integrated_research_dashboard.png,330427,325bd55cc9830a5ef289146eeb77bfc551e5a4cde35b7e7690613932ea7e45e5
outputs/reference_results/predefined_comparison/figures/occupancy_boundary_slices.png,50525,4e125b60aa8937300aa1fc698e4179ab328499b7bba9bc4e3e5ff4dae1711cf9
outputs/reference_results/predefined_comparison/figures/poisson_field_planes.png,301904,c8947ad7909551191a282c80bca09fb2a44909a752762e3d108e6aa83a96656f
outputs/reference_results/predefined_comparison/figures/poisson_forcing_field_diagnostics.png,507720,99d6d98a6b627a57a50acc2dd1045e65d59868bcdfeecd9956b724aaceb53641
outputs/reference_results/predefined_comparison/figures/poisson_isosurfaces_3d.png,444151,0390340258e3869ef0e54b831f0e9c4e99925b2793c7e52706050156a1436e1e
outputs/reference_results/predefined_comparison/figures/poisson_solver_comparison.png,87513,746a233624e2f567b8328ee3d499c525c288bf28efbd3bc95b91b9d6df28cbae
outputs/reference_results/predefined_comparison/figures/trajectory_orthogonal_views.png,77483,347c0ee318b78ef062c47869fc543db66f6e066c55aa0fcf9489f823bb5e35d1
outputs/reference_results/predefined_comparison/figures/world_trajectory_3d.png,231919,e815d43f2eb065eeb21b784dfac4ef9696b726c068d9bc4e6cf4d6926529e62d
outputs/reference_results/predefined_comparison/run_metadata.json,352,bf9d4c0a0c381f9cf7c00533a2b23e6dce7d0756152e7fb798f1537f743d9266
outputs/reference_results/predefined_world/clf_artifacts/LZ0.json,1061,7c75032b030813e555266541d62fb8c8c799eb355bc81318b4086a24fc2c133a
outputs/reference_results/predefined_world/clf_artifacts/LZ0.npz,1588,bfa2ef5fa4721b99211aa3fa23b7d63fc68f231ae9efb582e2d406835ad334ff
outputs/reference_results/predefined_world/clf_artifacts/LZ1.json,1060,5058067e6a8aaecad4d3f5dd15f5fa45038e6820f7086bd13a2f53b2e206fe53
outputs/reference_results/predefined_world/clf_artifacts/LZ1.npz,1584,eb1985822287517fe95ff1667ccce2370e22d1ebb0928dcef174be264c96420e
outputs/reference_results/predefined_world/clf_artifacts/LZ2.json,1061,579a9d1d2a083e8b734c6a2aff86998f23ec9c96b109dcf5f3582e94fd56900f
outputs/reference_results/predefined_world/clf_artifacts/LZ2.npz,1586,9a3ff366adb4e3fb7b15ba9a3f97c2950312b538502008890ddbc1a80e9402c3
outputs/reference_results/predefined_world/clf_artifacts/LZ3.json,1059,326c1cc4847022b8d01ec4d74c65ec2af205948d4f6a0144795cdad71f086ff2
outputs/reference_results/predefined_world/clf_artifacts/LZ3.npz,1589,1f9010ffbe92b4adc5aefeff9c613029078b82818d1a5c1fa7020f4dc85172e2
outputs/reference_results/predefined_world/data/events_full_failure.csv,229,c642488e9e0cfc656236fd3b9ede42e46585a4eff69b3b198ca45bf210a445aa
outputs/reference_results/predefined_world/data/metrics_full_failure.csv,231161,fc62b3bf7c8e1b454207478e5dde2ade5114d4e7252d441588490c8353c6bdcb
outputs/reference_results/predefined_world/data/poisson_field.npz,418919,302e17bebc2ad499acd61a90b5e7c65e2ac20cf09dc97b853900b70491c31e29
outputs/reference_results/predefined_world/data/poisson_field_summary.json,3596,fe7061f24451f4bece0eefd0706c90df7350078e90930fd65b1689d7bfc0225d
outputs/reference_results/predefined_world/data/summary_full_failure.json,934,ed83ae65eb8c85c3162cca6d89fa096af864faf3b7133d4efc8c51918a96f0c5
outputs/reference_results/predefined_world/effective_config.yaml,5454,b736a13e077cbb3a3e2157b7888a5850b298d48ba9a794874166462bd1092785
outputs/reference_results/predefined_world/figures/certificate_time_histories.png,330981,40b115f4b4426acfa7251a03ebd14b18834f07a450ec6b8b03d9716bba8497bc
outputs/reference_results/predefined_world/figures/clf_phase_portraits.png,342592,a21842fb051c3641935cc700ed667b57ccc2c3df1a5b9bdf76afb5ed6c1bcac6
outputs/reference_results/predefined_world/figures/clf_regions_of_attraction.png,275690,9502580e555c8713432e22ee7dea3f5ad94cb88b1bb6cc682bc7ee0a7deb6a7c
outputs/reference_results/predefined_world/figures/clf_roa_principal_axes.png,37335,1b4d36c5370fb4d2385268da9ac2100ec332c2992aaa5ae7a8e87c0ce9bd0e4f
outputs/reference_results/predefined_world/figures/contingency_roa_maps.png,169077,8cd1b8ce118d67b8e53da7a4792a5f44e656b7580156e790f59091a0aa6101f6
outputs/reference_results/predefined_world/figures/integrated_research_dashboard.png,323776,0268fd58272eae376c2752800672c2e34425b403a5ebf5feeff64d2fd4719a07
